time,NAME,X,Y,SPD,HDG,TYPE,COLOR,MODE,ALLSTOP,TIME,LENGTH,src
1722609122.085256,ned,10.09,-0.22,0,343.98,kayak,gray70,PARK,ManualOverride,1463,1722609122.09,4,pNodeReporter
1722609125.093696,ned,10.01,-0.07,0.01,343.98,kayak,gray70,PARK,ManualOverride,1464,1722609125.09,4,pNodeReporter
1722609128.106686,ned,9.9,0.07,0,343.98,kayak,gray70,PARK,ManualOverride,1465,1722609128.11,4,pNodeReporter
1722609131.120446,ned,9.76,0.22,0.01,343.98,kayak,gray70,PARK,ManualOverride,1466,1722609131.12,4,pNodeReporter
1722609134.134026,ned,9.62,0.31,0.01,343.98,kayak,gray70,PARK,ManualOverride,1467,1722609134.13,4,pNodeReporter
1722609137.148016,ned,9.45,0.5,0.01,343.98,kayak,gray70,PARK,ManualOverride,1468,1722609137.15,4,pNodeReporter
1722609140.162546,ned,9.27,0.69,0.01,343.98,kayak,gray70,PARK,ManualOverride,1469,1722609140.16,4,pNodeReporter
1722609143.177086,ned,9.12,0.87,0.01,343.98,kayak,gray70,PARK,ManualOverride,1470,1722609143.18,4,pNodeReporter
1722609146.1908062,ned,9.05,0.96,0.01,343.98,kayak,gray70,PARK,ManualOverride,1471,1722609146.19,4,pNodeReporter
1722609149.205316,ned,8.97,1.07,0.01,343.98,kayak,gray70,PARK,ManualOverride,1472,1722609149.21,4,pNodeReporter
1722609152.219776,ned,8.9,1.15,0,343.98,kayak,gray70,PARK,ManualOverride,1473,1722609152.22,4,pNodeReporter
1722609155.233676,ned,8.83,1.24,0.02,343.98,kayak,gray70,PARK,ManualOverride,1474,1722609155.23,4,pNodeReporter
1722609158.247246,ned,8.8,1.41,0.01,343.98,kayak,gray70,PARK,ManualOverride,1475,1722609158.25,4,pNodeReporter
1722609161.255476,ned,8.8,1.57,0.01,343.98,kayak,gray70,PARK,ManualOverride,1476,1722609161.26,4,pNodeReporter
1722609164.266656,ned,8.77,1.83,0.01,343.98,kayak,gray70,PARK,ManualOverride,1477,1722609164.27,4,pNodeReporter
1722609167.2771661,ned,8.71,2.07,0.01,343.98,kayak,gray70,PARK,ManualOverride,1478,1722609167.28,4,pNodeReporter
1722609170.285496,ned,8.68,2.2,0.01,343.98,kayak,gray70,PARK,ManualOverride,1479,1722609170.29,4,pNodeReporter
1722609173.2982361,ned,8.64,2.33,0.01,343.98,kayak,gray70,PARK,ManualOverride,1480,1722609173.3,4,pNodeReporter
1722609176.3066761,ned,8.6,2.5,0.01,343.98,kayak,gray70,PARK,ManualOverride,1481,1722609176.31,4,pNodeReporter
1722609179.317846,ned,8.6,2.57,0,343.98,kayak,gray70,PARK,ManualOverride,1482,1722609179.32,4,pNodeReporter
1722609182.328646,ned,8.62,2.59,0.01,343.98,kayak,gray70,PARK,ManualOverride,1483,1722609182.33,4,pNodeReporter
1722609185.337076,ned,8.68,2.59,0.01,343.98,kayak,gray70,PARK,ManualOverride,1484,1722609185.34,4,pNodeReporter
1722609188.350606,ned,8.72,2.59,0.01,343.98,kayak,gray70,PARK,ManualOverride,1485,1722609188.35,4,pNodeReporter
1722609191.358876,ned,8.73,2.59,0.01,343.98,kayak,gray70,PARK,ManualOverride,1486,1722609191.36,4,pNodeReporter
1722609194.372176,ned,8.76,2.57,0.01,343.98,kayak,gray70,PARK,ManualOverride,1487,1722609194.37,4,pNodeReporter
1722609197.382936,ned,8.83,2.52,0.02,343.98,kayak,gray70,PARK,ManualOverride,1488,1722609197.38,4,pNodeReporter
1722609200.391126,ned,8.93,2.43,0.01,343.98,kayak,gray70,PARK,ManualOverride,1489,1722609200.39,4,pNodeReporter
1722609203.404186,ned,9.1,2.28,0.01,343.98,kayak,gray70,PARK,ManualOverride,1490,1722609203.4,4,pNodeReporter
1722609206.412516,ned,9.23,2.11,0.01,343.98,kayak,gray70,PARK,ManualOverride,1491,1722609206.41,4,pNodeReporter
1722609209.423796,ned,9.36,1.91,0.01,343.98,kayak,gray70,PARK,ManualOverride,1492,1722609209.42,4,pNodeReporter
1722609212.308816,ned,9.5,1.72,0,343.98,kayak,gray70,PARK,ManualOverride,1493,1722609212.31,4,pNodeReporter
1722609215.317126,ned,9.61,1.5,0.01,343.98,kayak,gray70,PARK,ManualOverride,1494,1722609215.32,4,pNodeReporter
1722609218.330266,ned,9.72,1.33,0.02,343.98,kayak,gray70,PARK,ManualOverride,1495,1722609218.33,4,pNodeReporter
1722609220.210826,ned,9.86,1.15,0.02,343.98,kayak,gray70,PARK,ManualOverride,1496,1722609220.21,4,pNodeReporter
1722609222.341746,ned,9.95,0.96,0.01,343.98,kayak,gray70,PARK,ManualOverride,1497,1722609222.34,4,pNodeReporter
1722609224.100536,ned,10.08,0.72,0.01,343.98,kayak,gray70,PARK,ManualOverride,1498,1722609224.1,4,pNodeReporter
1722609225.858136,ned,10.2,0.5,0.03,343.98,kayak,gray70,PARK,ManualOverride,1499,1722609225.86,4,pNodeReporter
1722609228.114636,ned,10.28,0.33,0.01,343.98,kayak,gray70,PARK,ManualOverride,1500,1722609228.11,4,pNodeReporter
1722609230.747476,ned,10.42,0.13,0.01,343.98,kayak,gray70,PARK,ManualOverride,1501,1722609230.75,4,pNodeReporter
1722609233.383946,ned,10.54,-0.07,0.01,343.98,kayak,gray70,PARK,ManualOverride,1502,1722609233.38,4,pNodeReporter
1722609236.0164661,ned,10.68,-0.26,0.01,343.98,kayak,gray70,PARK,ManualOverride,1503,1722609236.02,4,pNodeReporter
1722609238.775796,ned,10.84,-0.43,0.01,343.98,kayak,gray70,PARK,ManualOverride,1504,1722609238.78,4,pNodeReporter
1722609241.787666,ned,11.02,-0.57,0.02,343.98,kayak,gray70,PARK,ManualOverride,1505,1722609241.79,4,pNodeReporter
1722609244.796036,ned,11.18,-0.72,0.01,343.98,kayak,gray70,PARK,ManualOverride,1506,1722609244.8,4,pNodeReporter
1722609247.809076,ned,11.35,-0.82,0.01,343.98,kayak,gray70,PARK,ManualOverride,1507,1722609247.81,4,pNodeReporter
1722609250.566936,ned,11.51,-0.98,0.01,343.98,kayak,gray70,PARK,ManualOverride,1508,1722609250.57,4,pNodeReporter
1722609252.572536,ned,11.68,-1.17,0.01,343.98,kayak,gray70,PARK,ManualOverride,1509,1722609252.57,4,pNodeReporter
1722609255.585426,ned,11.81,-1.32,0.01,343.98,kayak,gray70,PARK,ManualOverride,1510,1722609255.59,4,pNodeReporter
1722609258.599476,ned,11.85,-1.33,0.01,343.98,kayak,gray70,PARK,ManualOverride,1511,1722609258.6,4,pNodeReporter
1722609261.613356,ned,11.85,-1.32,0.02,343.98,kayak,gray70,PARK,ManualOverride,1512,1722609261.61,4,pNodeReporter
1722609264.627206,ned,11.87,-1.28,0.01,343.98,kayak,gray70,PARK,ManualOverride,1513,1722609264.63,4,pNodeReporter
