time,data,src
1722606015.1223872,vname=abe|range=25.05|age=1.88#vname=ned|range=1.43|age=1.01#vname=oak|range=1.73|age=1.98,pContactMgrV20
1722606016.1229072,vname=abe|range=25.05|age=2.88#vname=ned|range=1.52|age=2.01#vname=oak|range=1.81|age=2.98,pContactMgrV20
1722606017.1234171,vname=abe|range=25.14|age=0.87#vname=ned|range=1.63|age=3.01#vname=oak|range=1.96|age=0.96,pContactMgrV20
1722606018.1244972,vname=abe|range=25.14|age=1.87#vname=ned|range=1.72|age=1.00#vname=oak|range=2.03|age=1.96,pContactMgrV20
1722606019.125617,vname=abe|range=25.14|age=2.87#vname=ned|range=1.78|age=2.00#vname=oak|range=2.09|age=2.96,pContactMgrV20
1722606020.1272771,vname=abe|range=25.19|age=0.86#vname=ned|range=1.84|age=3.00#vname=oak|range=2.22|age=0.95,pContactMgrV20
1722606021.1281672,vname=abe|range=25.22|age=1.86#vname=ned|range=1.96|age=0.99#vname=oak|range=2.25|age=1.95,pContactMgrV20
1722606022.129337,vname=abe|range=25.26|age=2.87#vname=ned|range=1.98|age=2.00#vname=oak|range=2.26|age=2.96,pContactMgrV20
1722606023.130217,vname=abe|range=25.29|age=0.85#vname=ned|range=1.97|age=3.00#vname=oak|range=2.40|age=0.94,pContactMgrV20
1722606024.131257,vname=abe|range=25.30|age=1.85#vname=ned|range=2.02|age=0.99#vname=oak|range=2.37|age=1.94,pContactMgrV20
